F/H,sector,total_area(sqft),bedRoom,bathroom,balcony,agePossession,furnishing_type,additional_room_count,luxury_cat,price
0,57.0,540,8,8,3,0.0,0,0.0,1.0,1.85
1,96.0,2150,3,4,3,0.0,0,1.0,1.0,1.72
1,2.0,4550,4,4,3,0.0,2,0.0,1.0,4.55
1,103.0,1890,3,3,3,3.0,2,0.0,1.0,1.1
1,103.0,1963,3,3,3,0.0,0,1.0,0.0,1.49
0,10.0,900,2,1,2,1.0,0,1.0,0.0,1.7
0,86.0,225,2,2,1,3.0,0,0.0,0.0,0.27
1,111.0,1310,2,2,3,0.0,2,1.0,0.0,0.65
0,32.0,1926,3,2,2,2.0,2,0.0,1.0,1.2
1,104.0,1148,2,2,3,0.0,0,1.0,1.0,1.25
1,9.0,1750,3,3,3,2.0,0,0.0,0.0,1.75
1,96.0,1490,3,3,3,0.0,2,0.0,0.0,1.25
1,100.0,1660,3,3,3,0.0,2,3.0,1.0,1.16
1,117.0,587,2,1,2,2.0,0,0.0,0.0,0.5
0,61.0,4000,4,4,3,3.0,0,3.0,0.0,7.65
1,43.0,1194,2,2,3,2.0,0,0.0,1.0,0.74
1,49.0,1537,3,3,3,4.0,0,2.0,0.0,1.36
1,43.0,1350,2,2,2,3.0,0,0.0,1.0,0.75
1,81.0,1472,2,3,3,0.0,2,2.0,1.0,1.85
0,11.0,2025,5,4,1,0.0,0,0.0,0.0,4.0
1,82.0,610,1,1,0,0.0,0,0.0,0.0,0.8
0,39.0,500,2,1,0,3.0,0,0.0,0.0,0.4
0,34.0,1961,9,9,3,0.0,2,3.0,1.0,7.6
1,80.0,2380,3,3,3,0.0,2,2.0,0.0,4.7
1,113.0,1830,3,3,2,0.0,0,0.0,1.0,1.42
1,85.0,2010,4,4,2,0.0,2,1.0,1.0,1.8
1,64.0,2605,3,3,3,1.0,2,1.0,1.0,3.0
1,6.0,2450,3,3,0,0.0,0,0.0,1.0,3.9
1,113.0,1900,4,3,2,0.0,0,1.0,0.0,0.8
1,96.0,958,2,2,3,2.0,0,0.0,1.0,1.1
0,50.0,450,2,2,0,0.0,0,0.0,0.0,0.24
0,52.0,750,1,1,0,3.0,0,0.0,0.0,0.55
1,113.0,1298,3,2,2,2.0,0,0.0,0.0,0.79
1,69.0,1800,4,3,3,3.0,1,1.0,0.0,1.9
0,110.0,2628,9,9,3,3.0,2,0.0,1.0,3.4
0,42.0,4125,5,6,3,2.0,0,2.0,1.0,11.0
1,111.0,2727,4,4,3,0.0,0,2.0,1.0,1.88
1,118.0,2000,3,3,3,4.0,0,0.0,0.0,1.6
1,20.0,1760,3,4,3,1.0,0,0.0,0.0,2.2
1,80.0,631,2,2,2,0.0,0,1.0,1.0,1.3
0,34.0,2700,5,5,3,1.0,0,4.0,1.0,9.0
0,34.0,4518,5,6,3,3.0,0,4.0,1.0,15.5
1,43.0,1120,3,2,2,2.0,0,0.0,0.0,0.83
0,17.0,450,5,3,2,3.0,0,1.0,0.0,0.6
1,104.0,2812,4,4,3,0.0,2,1.0,0.0,2.05
1,84.0,1507,2,2,3,0.0,0,1.0,1.0,1.32
1,108.0,850,2,2,2,0.0,0,0.0,0.0,0.42
1,94.0,2025,3,4,3,0.0,2,2.0,1.0,1.09
1,104.0,961,2,2,3,0.0,0,1.0,1.0,1.15
1,99.0,2092,3,4,3,0.0,1,1.0,1.0,2.25
1,89.0,1485,3,3,3,0.0,2,0.0,0.0,1.0
1,93.0,735,2,2,2,4.0,0,0.0,1.0,0.75
1,26.0,1845,3,4,2,0.0,0,2.0,0.0,1.2
0,11.0,1215,6,6,3,0.0,0,0.0,0.0,2.1
0,52.0,587,2,1,1,3.0,0,1.0,0.0,0.47
0,61.0,6000,6,5,3,3.0,0,0.0,1.0,3.35
0,39.0,3000,6,1,0,2.0,0,0.0,0.0,1.5
0,35.0,4518,5,5,2,3.0,2,3.0,1.0,13.5
1,76.0,1630,3,3,2,4.0,0,0.0,0.0,2.2
1,67.0,2229,4,4,3,4.0,0,0.0,0.0,7.4
1,111.0,690,2,2,1,2.0,0,0.0,0.0,0.47
1,85.0,1538,3,3,1,0.0,0,0.0,1.0,1.37
1,33.0,4400,4,6,3,3.0,0,0.0,0.0,6.0
0,37.0,405,3,3,2,1.0,0,0.0,0.0,0.65
1,104.0,1475,3,3,2,3.0,0,1.0,0.0,0.72
0,9.0,5400,4,5,3,0.0,0,4.0,1.0,5.7
0,97.0,436,6,3,2,3.0,0,0.0,0.0,0.49
0,52.0,443,2,2,1,2.0,2,1.0,1.0,0.47
1,102.0,1325,2,2,2,0.0,2,0.0,0.0,0.75
1,2.0,1250,3,4,3,0.0,2,2.0,1.0,1.35
0,43.0,1053,2,3,2,2.0,2,2.0,0.0,1.55
1,57.0,1850,3,2,3,1.0,0,1.0,0.0,2.5
1,84.0,1550,3,2,3,0.0,0,0.0,0.0,2.22
1,76.0,1630,3,3,3,2.0,0,0.0,1.0,2.41
1,87.0,1350,2,2,3,0.0,0,1.0,0.0,1.23
1,105.0,495,2,2,1,2.0,0,4.0,0.0,0.41
1,3.0,2875,4,6,3,0.0,0,1.0,1.0,2.14
1,85.0,1345,3,3,1,4.0,0,1.0,1.0,0.74
1,80.0,1650,3,3,2,0.0,0,2.0,1.0,2.35
1,4.0,2692,4,5,3,0.0,0,4.0,1.0,1.35
1,39.0,1300,2,3,2,1.0,2,1.0,0.0,0.95
1,81.0,2600,3,3,3,3.0,0,0.0,1.0,2.25
0,9.0,2430,4,5,3,2.0,0,4.0,1.0,6.44
1,87.0,1300,2,2,2,2.0,0,1.0,0.0,1.1
1,70.0,488,1,1,1,1.0,0,0.0,0.0,0.52
1,8.0,2525,3,4,2,2.0,0,0.0,1.0,3.35
1,102.0,1775,3,3,2,0.0,2,0.0,1.0,1.42
1,48.0,1304,2,2,3,4.0,0,2.0,1.0,0.6
0,64.0,2160,4,4,3,1.0,0,3.0,1.0,6.8
1,43.0,2200,3,3,3,2.0,0,1.0,1.0,1.35
1,6.0,1385,2,2,3,0.0,0,0.0,0.0,0.88
1,96.0,1490,3,3,3,0.0,2,1.0,1.0,1.25
1,114.0,595,2,2,2,0.0,0,0.0,0.0,0.38
1,70.0,1850,4,3,3,1.0,2,1.0,0.0,1.59
1,96.0,1572,2,2,3,2.0,0,1.0,0.0,1.3
1,40.0,661,2,2,1,1.0,2,1.0,0.0,0.85
1,7.0,318,1,1,0,0.0,0,0.0,1.0,0.25
1,88.0,1669,2,2,2,3.0,0,0.0,1.0,1.6
0,58.0,4500,5,8,3,0.0,1,4.0,1.0,17.0
0,57.0,1935,3,4,3,2.0,2,1.0,1.0,1.95
1,49.0,1537,3,3,3,4.0,0,2.0,0.0,1.36
1,95.0,1623,2,2,3,4.0,0,1.0,0.0,0.99
0,43.0,538,4,4,3,1.0,0,0.0,0.0,1.2
0,100.0,3240,4,4,3,0.0,1,1.0,1.0,7.0
1,111.0,1650,3,3,2,0.0,0,1.0,0.0,1.26
0,61.0,3240,4,4,2,3.0,0,3.0,1.0,8.5
1,99.0,598,2,2,1,0.0,2,0.0,0.0,0.48
1,100.0,1960,3,4,3,4.0,0,0.0,1.0,1.25
1,115.0,950,2,2,1,0.0,0,0.0,0.0,0.3
1,39.0,1444,2,2,3,4.0,0,0.0,0.0,1.25
1,108.0,1067,2,2,2,4.0,0,1.0,1.0,0.95
1,87.0,4800,6,7,3,0.0,0,2.0,1.0,5.0
0,86.0,1260,9,3,3,1.0,0,0.0,0.0,1.1
1,61.0,2567,4,4,3,3.0,2,2.0,1.0,2.65
1,85.0,1568,3,3,1,0.0,0,0.0,1.0,1.4
1,42.0,1110,2,2,3,3.0,2,0.0,0.0,1.1
1,82.0,2358,3,4,3,0.0,2,1.0,1.0,3.5
1,49.0,1440,3,3,3,4.0,0,1.0,1.0,1.35
1,96.0,2366,3,4,3,0.0,2,1.0,1.0,2.0
1,8.0,1711,3,3,2,0.0,0,0.0,1.0,2.6
1,67.0,2965,3,4,3,1.0,0,2.0,1.0,6.5
1,20.0,1760,3,4,3,1.0,0,0.0,0.0,2.2
1,90.0,4250,4,4,3,0.0,0,3.0,1.0,6.5
1,80.0,1975,4,4,3,0.0,1,2.0,1.0,2.79
1,42.0,1640,3,2,3,4.0,0,1.0,0.0,1.35
1,6.0,1760,3,4,3,0.0,2,2.0,1.0,1.15
1,118.0,1997,3,5,3,2.0,0,0.0,0.0,1.4
1,17.0,1050,3,3,1,2.0,2,0.0,0.0,0.65
1,39.0,1000,3,3,1,1.0,0,0.0,0.0,0.35
1,3.0,1423,2,2,3,3.0,0,0.0,0.0,1.2
1,81.0,2200,3,4,3,0.0,2,2.0,1.0,3.4
0,9.0,5400,4,4,3,0.0,2,0.0,1.0,7.0
1,96.0,1815,3,4,3,0.0,2,1.0,1.0,1.5
1,104.0,2812,4,4,3,0.0,0,3.0,0.0,2.17
1,0.0,2200,3,3,0,3.0,0,0.0,0.0,0.85
1,9.0,1750,3,3,3,0.0,0,0.0,0.0,1.4
0,20.0,2250,5,4,2,1.0,2,0.0,1.0,4.15
1,105.0,1480,3,4,3,0.0,0,1.0,0.0,1.25
0,33.0,2844,6,7,3,3.0,2,4.0,1.0,6.0
1,104.0,1640,2,2,3,0.0,0,1.0,1.0,1.07
1,11.0,1641,2,2,1,3.0,0,0.0,1.0,0.55
1,77.0,1508,2,2,3,4.0,0,0.0,1.0,2.15
1,102.0,1785,3,3,3,0.0,2,0.0,1.0,1.1
1,73.0,3829,4,4,3,0.0,2,4.0,1.0,5.0
1,114.0,544,2,2,2,2.0,0,0.0,0.0,0.4
1,118.0,482,2,2,1,0.0,0,1.0,0.0,0.27
1,12.0,3400,4,5,3,0.0,0,2.0,1.0,3.4
1,104.0,2560,4,5,3,0.0,2,1.0,1.0,1.49
0,81.0,8116,5,5,3,2.0,0,4.0,1.0,15.1
1,106.0,1582,3,3,3,2.0,0,0.0,1.0,2.65
1,75.0,2800,4,4,3,0.0,2,1.0,0.0,3.75
1,43.0,468,2,2,2,0.0,0,0.0,0.0,0.28
1,115.0,644,3,2,1,0.0,2,1.0,1.0,0.38
1,3.0,3344,3,4,3,0.0,2,4.0,0.0,1.9
1,102.0,1720,3,3,3,0.0,2,1.0,1.0,1.55
1,4.0,1233,2,2,3,0.0,0,2.0,1.0,0.85
1,2.0,1852,3,3,3,0.0,0,0.0,1.0,1.95
1,72.0,2164,3,4,1,3.0,2,1.0,1.0,3.8
1,43.0,570,2,2,1,0.0,0,0.0,0.0,0.24
1,104.0,1169,2,3,3,0.0,2,1.0,1.0,1.18
0,57.0,3762,4,4,2,1.0,0,1.0,1.0,10.5
1,43.0,629,2,2,1,2.0,0,0.0,0.0,0.34
1,105.0,574,2,2,1,4.0,0,0.0,0.0,0.45
0,86.0,1134,2,2,0,1.0,0,1.0,0.0,1.0
1,100.0,2038,4,4,3,0.0,0,1.0,1.0,1.3
1,9.0,2150,3,4,3,0.0,0,1.0,1.0,1.45
1,103.0,1923,3,4,3,0.0,0,1.0,1.0,1.52
1,79.0,1562,3,3,2,4.0,0,0.0,0.0,2.0
0,11.0,2228,8,5,2,0.0,0,0.0,0.0,1.8
1,114.0,1812,3,4,2,0.0,2,0.0,1.0,1.25
1,94.0,2000,3,4,3,0.0,2,3.0,1.0,1.08
0,12.0,1341,6,4,3,0.0,2,2.0,0.0,2.0
0,21.0,1836,3,3,2,1.0,2,3.0,0.0,4.1
0,41.0,1620,5,5,3,3.0,2,2.0,1.0,4.25
1,93.0,1672,3,3,2,4.0,0,0.0,1.0,1.9
1,85.0,1578,3,3,2,0.0,0,1.0,1.0,1.4
1,80.0,1828,3,3,3,2.0,0,0.0,0.0,3.29
1,37.0,2862,3,5,3,1.0,0,0.0,0.0,3.0
1,42.0,1557,3,2,3,2.0,0,0.0,0.0,1.3
1,8.0,734,2,3,3,0.0,0,1.0,1.0,0.98
0,41.0,1449,4,3,3,3.0,2,1.0,1.0,3.5
0,39.0,1100,2,1,0,3.0,0,0.0,0.0,0.55
1,2.0,1650,3,3,3,0.0,0,1.0,0.0,1.42
1,10.0,1271,2,2,3,2.0,0,1.0,1.0,0.9
0,70.0,3240,8,8,3,0.0,1,3.0,0.0,7.5
1,83.0,1921,3,3,2,2.0,2,2.0,1.0,1.8
1,108.0,1660,2,3,3,4.0,0,2.0,1.0,0.8
1,96.0,1383,2,2,3,0.0,0,0.0,0.0,1.25
0,22.0,891,2,1,0,1.0,0,0.0,0.0,0.29
1,75.0,2045,3,4,3,0.0,2,1.0,1.0,2.85
1,118.0,1997,3,3,3,0.0,0,2.0,0.0,1.16
0,11.0,900,7,4,3,3.0,0,0.0,0.0,0.9
1,96.0,1815,3,3,0,0.0,0,0.0,0.0,1.65
0,34.0,1350,5,4,3,1.0,0,0.0,0.0,4.31
0,52.0,513,3,3,1,1.0,0,1.0,0.0,0.6
1,89.0,639,2,2,1,0.0,2,0.0,0.0,0.55
1,111.0,2727,4,4,3,3.0,0,2.0,0.0,2.0
0,35.0,1800,4,4,3,3.0,0,2.0,0.0,5.5
1,14.0,2950,4,5,3,0.0,2,1.0,0.0,3.5
0,52.0,1440,2,3,0,3.0,0,0.0,0.0,1.25
1,94.0,1342,2,2,2,2.0,2,0.0,1.0,0.86
1,119.0,1806,4,3,3,1.0,2,1.0,0.0,1.25
1,92.0,1682,2,2,2,0.0,2,0.0,1.0,1.6
1,64.0,2480,3,4,3,3.0,2,1.0,1.0,2.65
1,0.0,2267,3,3,3,3.0,0,1.0,0.0,0.75
1,6.0,1510,4,3,3,1.0,0,1.0,1.0,1.35
0,0.0,1557,5,5,3,1.0,2,1.0,1.0,2.8
1,7.0,1050,3,2,2,0.0,0,1.0,0.0,0.5
1,37.0,1550,3,3,2,1.0,0,1.0,1.0,2.25
1,101.0,1799,3,3,3,3.0,0,1.0,0.0,1.87
1,64.0,2711,3,4,2,0.0,2,2.0,1.0,2.6
1,119.0,1800,3,3,2,1.0,2,0.0,0.0,0.88
1,64.0,2093,3,3,3,3.0,2,2.0,1.0,2.51
1,119.0,2580,4,4,3,1.0,0,0.0,0.0,1.3
0,71.0,1728,4,4,2,3.0,2,3.0,0.0,3.49
0,62.0,1467,6,6,3,3.0,2,1.0,0.0,3.75
1,42.0,1159,3,4,3,2.0,0,1.0,1.0,1.62
1,105.0,1930,3,4,3,0.0,0,2.0,1.0,1.27
0,74.0,600,3,3,2,3.0,0,1.0,0.0,0.5
0,34.0,2700,5,6,3,3.0,0,4.0,1.0,10.55
0,99.0,1095,1,1,0,0.0,0,0.0,0.0,0.89
0,61.0,2592,3,6,2,3.0,2,2.0,1.0,5.5
1,49.0,1877,3,3,2,0.0,0,0.0,1.0,1.65
1,8.0,2003,3,4,2,0.0,0,0.0,0.0,2.95
1,113.0,1091,3,2,3,4.0,0,0.0,0.0,0.99
1,49.0,2055,3,3,3,4.0,0,0.0,0.0,1.25
1,112.0,2320,3,4,3,0.0,0,2.0,1.0,1.5
1,14.0,2950,4,5,3,0.0,0,1.0,1.0,3.45
1,42.0,2400,3,3,3,4.0,0,4.0,1.0,3.3
1,11.0,699,2,2,0,0.0,0,0.0,0.0,0.36
1,3.0,2000,3,3,3,0.0,0,1.0,0.0,1.65
1,9.0,2267,3,3,1,2.0,0,1.0,0.0,1.5
1,43.0,478,1,1,1,0.0,2,0.0,0.0,0.22
1,101.0,650,1,1,0,0.0,0,0.0,0.0,0.62
1,49.0,1380,2,2,3,0.0,0,0.0,1.0,0.8
1,99.0,2700,4,5,3,0.0,2,2.0,1.0,3.3
1,8.0,2060,2,2,2,0.0,0,0.0,0.0,1.0
1,113.0,2057,4,4,3,0.0,0,1.0,1.0,1.1
1,103.0,1550,3,3,3,0.0,0,1.0,1.0,1.05
1,42.0,1789,3,3,3,2.0,0,0.0,0.0,2.0
1,104.0,1647,3,4,3,0.0,2,1.0,0.0,0.8
1,100.0,1150,2,2,3,3.0,0,0.0,1.0,0.67
0,39.0,270,2,2,2,3.0,0,0.0,0.0,0.34
1,7.0,1534,2,2,3,0.0,0,1.0,0.0,1.15
1,66.0,2350,4,3,3,3.0,1,1.0,1.0,2.0
1,82.0,1620,3,3,2,0.0,0,0.0,0.0,1.2
1,68.0,2329,3,4,3,0.0,1,1.0,1.0,5.75
1,96.0,1530,2,2,3,0.0,0,1.0,0.0,1.0
1,39.0,1444,2,2,3,4.0,0,0.0,1.0,1.2
0,100.0,2230,3,4,3,2.0,0,4.0,1.0,3.2
1,99.0,900,2,2,1,0.0,0,0.0,0.0,0.6
1,48.0,669,1,1,0,0.0,0,0.0,0.0,0.55
0,34.0,1935,9,9,3,1.0,2,4.0,1.0,6.5
1,72.0,2164,3,4,3,1.0,2,1.0,0.0,4.0
1,48.0,1875,3,3,3,2.0,0,0.0,1.0,0.95
1,115.0,2000,3,3,1,0.0,0,0.0,1.0,0.9
1,62.0,2383,4,4,3,3.0,0,1.0,1.0,2.9
1,108.0,1234,2,2,2,2.0,0,1.0,0.0,0.97
0,71.0,1620,3,3,2,2.0,2,2.0,1.0,1.64
1,118.0,553,2,1,2,2.0,0,0.0,1.0,0.3
1,75.0,2809,4,5,3,0.0,2,1.0,0.0,3.6
1,7.0,2361,3,4,0,2.0,0,0.0,1.0,1.4
1,75.0,2800,4,5,3,0.0,2,1.0,1.0,3.7
1,70.0,2200,3,3,3,3.0,0,1.0,0.0,1.7
1,48.0,1990,3,3,3,0.0,0,3.0,0.0,1.43
1,94.0,1450,3,4,3,0.0,2,1.0,1.0,1.25
1,102.0,1735,3,3,2,3.0,2,0.0,1.0,1.12
1,0.0,1250,2,2,3,3.0,0,0.0,1.0,0.48
0,52.0,603,2,2,1,3.0,0,2.0,0.0,0.58
1,16.0,1650,4,5,3,4.0,2,1.0,1.0,2.57
1,20.0,2300,5,5,2,1.0,1,3.0,1.0,1.7
1,90.0,1975,3,3,3,0.0,0,0.0,0.0,1.9
1,104.0,2405,3,4,3,0.0,0,0.0,0.0,1.83
1,84.0,1999,4,4,3,2.0,0,0.0,0.0,1.7
1,43.0,1153,3,3,3,0.0,0,1.0,1.0,0.7
1,43.0,710,2,2,2,0.0,1,0.0,0.0,0.45
1,105.0,850,2,3,3,0.0,2,1.0,0.0,1.3
1,101.0,2606,5,5,3,0.0,1,1.0,0.0,3.5
0,34.0,1350,5,3,2,1.0,0,2.0,0.0,4.5
1,90.0,2908,4,5,3,2.0,0,2.0,1.0,4.1
1,2.0,2149,3,4,3,3.0,0,2.0,1.0,2.2
1,85.0,2016,4,4,2,2.0,0,0.0,1.0,1.7
1,30.0,1380,2,2,2,2.0,0,3.0,0.0,1.99
0,88.0,2700,5,4,3,2.0,0,1.0,0.0,6.0
1,104.0,1829,3,3,3,4.0,0,0.0,1.0,1.83
1,6.0,2333,3,4,3,4.0,0,3.0,1.0,1.4
0,35.0,2700,5,5,2,1.0,1,4.0,1.0,9.0
1,104.0,882,2,2,3,0.0,0,1.0,1.0,1.1
1,57.0,1500,3,3,3,4.0,0,0.0,0.0,1.3
0,70.0,1458,2,2,0,0.0,0,0.0,0.0,2.95
1,99.0,3185,4,5,2,0.0,2,1.0,1.0,3.0
0,62.0,2880,6,6,3,3.0,1,4.0,1.0,4.4
1,43.0,1210,3,3,3,0.0,0,1.0,1.0,0.78
1,43.0,394,1,1,1,2.0,0,0.0,0.0,0.26
1,104.0,2812,4,4,3,0.0,0,3.0,0.0,2.09
1,90.0,2905,4,5,3,0.0,2,1.0,1.0,4.0
1,95.0,2176,3,3,3,1.0,0,1.0,1.0,1.1
1,103.0,1350,2,2,3,0.0,0,1.0,1.0,0.69
1,118.0,1997,3,5,3,2.0,0,2.0,0.0,1.56
1,60.0,997,2,2,2,0.0,2,0.0,0.0,1.05
1,100.0,1700,3,5,3,0.0,2,2.0,1.0,1.22
1,64.0,10000,4,4,3,3.0,0,1.0,0.0,8.5
1,34.0,2100,4,4,3,1.0,2,1.0,0.0,3.7
0,62.0,1701,3,3,1,1.0,2,1.0,0.0,3.75
1,99.0,2660,3,4,3,0.0,2,1.0,0.0,2.3
1,18.0,2000,3,4,2,1.0,2,3.0,0.0,1.15
0,110.0,1350,2,2,1,1.0,0,1.0,0.0,1.1
1,2.0,2775,3,3,3,0.0,2,2.0,1.0,2.35
1,113.0,1523,3,3,3,0.0,0,0.0,0.0,0.82
1,2.0,1500,3,4,3,0.0,2,2.0,1.0,1.7
1,52.0,950,2,2,1,0.0,0,0.0,0.0,0.36
1,78.0,3150,4,4,3,2.0,2,0.0,1.0,4.49
1,4.0,1500,3,3,3,2.0,0,0.0,0.0,2.0
0,117.0,720,4,3,2,0.0,0,2.0,0.0,0.7
0,62.0,2088,4,4,3,0.0,2,1.0,0.0,6.75
1,104.0,2408,3,4,3,0.0,2,2.0,0.0,1.85
0,65.0,8100,6,3,3,0.0,0,0.0,1.0,2.25
1,26.0,2359,4,5,3,2.0,0,1.0,0.0,1.5
1,65.0,1050,2,2,0,0.0,0,0.0,0.0,0.55
1,87.0,1950,3,5,3,0.0,0,1.0,1.0,1.64
1,49.0,1800,3,3,3,0.0,0,0.0,1.0,1.08
0,74.0,603,5,2,2,1.0,0,1.0,0.0,0.85
1,76.0,1150,2,2,2,2.0,0,2.0,1.0,1.57
1,67.0,2946,3,4,3,4.0,1,1.0,0.0,8.25
1,2.0,2149,3,4,3,2.0,2,2.0,1.0,2.5
1,70.0,2250,3,3,3,3.0,2,1.0,1.0,1.71
1,117.0,2780,3,4,3,2.0,2,1.0,1.0,2.45
0,52.0,990,6,4,1,3.0,0,0.0,0.0,1.1
1,87.0,2400,4,5,3,3.0,2,1.0,1.0,2.0
1,62.0,2033,3,3,3,0.0,0,1.0,0.0,2.23
1,2.0,915,2,2,2,4.0,0,0.0,0.0,1.35
1,43.0,745,2,1,3,2.0,0,0.0,1.0,0.54
1,112.0,1310,2,2,2,0.0,0,1.0,1.0,0.87
1,111.0,2903,4,4,3,3.0,0,0.0,1.0,1.65
1,6.0,940,2,2,3,2.0,0,0.0,1.0,0.87
1,116.0,514,2,2,2,2.0,0,0.0,0.0,0.45
0,80.0,3600,4,4,3,0.0,0,2.0,1.0,12.5
1,16.0,2298,4,4,3,4.0,0,1.0,1.0,2.87
1,7.0,1534,2,2,3,0.0,0,1.0,1.0,1.02
1,39.0,950,2,2,2,1.0,0,0.0,1.0,0.55
1,96.0,2289,3,4,3,2.0,0,1.0,1.0,1.7
0,20.0,3150,4,4,3,3.0,0,0.0,0.0,6.5
1,30.0,3090,3,5,3,2.0,1,1.0,1.0,3.99
1,96.0,1530,2,2,3,2.0,0,1.0,0.0,0.95
1,103.0,1825,3,3,3,0.0,0,2.0,1.0,0.92
0,52.0,450,2,2,2,2.0,0,4.0,0.0,0.5
1,76.0,837,3,3,3,2.0,0,0.0,0.0,1.9
0,79.0,2494,3,3,3,2.0,2,1.0,1.0,3.85
1,79.0,2150,3,3,3,4.0,0,1.0,1.0,3.3
1,80.0,2979,3,4,3,3.0,2,2.0,1.0,5.4
1,113.0,1495,3,2,3,2.0,0,1.0,0.0,0.99
0,52.0,477,5,3,0,3.0,0,0.0,0.0,0.5
0,86.0,472,5,3,2,1.0,0,0.0,0.0,0.83
1,105.0,2356,4,4,3,3.0,2,2.0,1.0,1.55
1,108.0,1550,3,2,3,3.0,2,1.0,1.0,1.55
1,61.0,2572,3,5,3,3.0,2,1.0,0.0,6.25
1,95.0,1848,3,3,2,3.0,1,1.0,0.0,1.2
1,7.0,560,2,2,2,2.0,0,0.0,0.0,0.5
1,43.0,750,2,2,2,2.0,0,0.0,1.0,0.27
1,43.0,650,2,2,2,2.0,0,0.0,0.0,0.28
1,100.0,1245,2,2,3,0.0,0,0.0,0.0,0.8
1,4.0,2781,3,4,3,4.0,0,0.0,0.0,1.65
1,8.0,2200,3,2,0,0.0,2,0.0,1.0,1.25
1,70.0,2000,3,3,3,1.0,2,1.0,1.0,1.55
1,16.0,2217,3,4,3,0.0,0,1.0,0.0,2.4
1,82.0,2452,3,4,3,0.0,2,2.0,1.0,3.15
1,70.0,2000,3,3,3,1.0,0,3.0,1.0,1.55
1,88.0,1706,3,4,3,0.0,1,1.0,0.0,1.75
1,52.0,950,2,2,1,0.0,2,0.0,0.0,0.32
1,43.0,750,2,2,2,4.0,0,0.0,1.0,0.54
1,82.0,2047,3,3,3,0.0,2,1.0,0.0,2.9
1,111.0,626,2,2,1,2.0,0,0.0,0.0,0.4
0,3.0,3534,3,5,3,0.0,0,0.0,0.0,2.25
0,97.0,450,2,3,1,0.0,0,0.0,0.0,0.32
0,34.0,10000,3,9,2,2.0,0,0.0,0.0,8.0
1,103.0,2600,4,4,3,0.0,0,1.0,1.0,2.28
0,43.0,1350,5,5,3,0.0,0,0.0,0.0,1.35
1,15.0,2802,3,3,2,0.0,2,0.0,1.0,3.4
1,85.0,1326,3,2,2,3.0,0,0.0,0.0,0.91
1,89.0,500,1,1,2,0.0,2,0.0,0.0,0.37
1,88.0,2350,3,4,3,0.0,0,1.0,1.0,2.52
1,2.0,1889,3,4,3,0.0,0,1.0,0.0,1.8
1,85.0,1581,3,3,2,0.0,0,1.0,1.0,1.4
0,11.0,562,3,2,1,1.0,0,0.0,0.0,0.45
1,8.0,2343,3,5,2,2.0,0,1.0,1.0,3.95
1,102.0,2860,3,3,1,0.0,0,0.0,1.0,1.3
1,104.0,2390,3,4,3,0.0,0,1.0,1.0,1.93
0,5.0,1620,5,3,1,1.0,0,2.0,0.0,1.1
1,57.0,1407,3,3,2,3.0,0,0.0,1.0,2.0
1,95.0,2176,3,3,3,3.0,0,2.0,0.0,1.15
1,6.0,1230,3,4,3,0.0,0,1.0,1.0,1.05
0,42.0,4914,6,6,3,3.0,2,0.0,0.0,9.5
1,3.0,1848,3,3,3,0.0,0,0.0,0.0,1.69
1,9.0,1745,3,3,3,0.0,2,1.0,0.0,1.75
0,59.0,918,4,3,3,0.0,2,1.0,0.0,2.25
0,64.0,5850,5,7,3,0.0,2,4.0,1.0,12.25
1,12.0,3400,4,5,3,0.0,0,1.0,1.0,3.7
0,39.0,950,6,6,2,0.0,0,4.0,0.0,0.85
1,39.0,1415,2,2,3,3.0,2,0.0,1.0,0.95
0,64.0,2160,3,3,2,3.0,2,1.0,1.0,7.5
1,111.0,2162,3,3,2,0.0,0,1.0,1.0,1.19
1,105.0,2662,4,4,3,3.0,0,3.0,1.0,1.54
0,86.0,1800,2,2,1,0.0,0,0.0,0.0,2.0
0,39.0,3000,4,4,1,0.0,0,0.0,0.0,6.0
1,2.0,1650,3,3,3,0.0,2,1.0,1.0,1.4
1,2.0,750,1,1,2,0.0,0,0.0,0.0,0.45
1,2.0,1721,3,3,3,0.0,0,0.0,1.0,1.76
1,43.0,1210,3,2,3,0.0,0,0.0,1.0,0.87
1,104.0,894,2,2,3,4.0,0,0.0,1.0,1.3
1,20.0,2200,4,5,3,1.0,1,2.0,1.0,2.75
1,105.0,1480,2,2,3,0.0,0,1.0,0.0,1.23
1,6.0,2000,3,3,3,4.0,0,1.0,0.0,3.2
1,43.0,555,2,2,2,2.0,0,0.0,1.0,0.3
0,39.0,3800,1,1,0,3.0,0,0.0,0.0,3.5
1,48.0,1756,3,3,3,0.0,0,1.0,0.0,1.27
1,49.0,600,2,2,3,2.0,0,0.0,1.0,0.55
0,42.0,4680,5,6,3,0.0,0,1.0,1.0,11.5
1,4.0,1950,4,4,3,0.0,0,1.0,1.0,2.55
1,16.0,1696,3,3,3,4.0,0,1.0,0.0,2.51
1,73.0,2297,3,3,1,4.0,0,0.0,0.0,4.02
1,111.0,1350,2,2,3,0.0,0,1.0,1.0,0.65
0,17.0,2125,5,5,3,3.0,0,2.0,0.0,1.7
0,63.0,1652,4,2,1,1.0,0,0.0,0.0,3.12
1,7.0,539,2,2,2,0.0,0,0.0,0.0,0.35
